filename,cipher_family,implementation,plaintext_length,padding_mode,file_size,entropy,chi2,byte_mean,byte_variance,byte_skewness,byte_kurtosis,serial_corr,bigram_entropy,trigram_entropy,runs,runs_z,block_entropy_std_16,block_entropy_std_8,block_mean_std_16,block_mean_std_8,top8_ratio,top16_ratio,low_byte_ratio,high_byte_ratio,even_byte_ratio,zero_byte_ratio,peak_count,max_run_length,diff_entropy
3des_s060_openssl.bin,3DES,openssl,256,Zero,264,7.26565178966549,220.84848484848484,130.32954545454547,5249.364884641874,-0.013464244919359701,-1.1508116956459107,-0.005017685261265497,8.03131442655466,8.03342300153745,134,0.18379836918398282,0.23780825924700338,0.04285495643554833,14.737516526957753,21.48563249199956,0.09848484848484848,0.1893939393939394,0.041666666666666664,0.06060606060606061,0.5416666666666666,0.003787878787878788,2,1,7.155106335257261
3des_s061_openssl.bin,3DES,openssl,2048,Random,2056,7.911874490037569,244.01556420233464,129.21157587548637,5371.459613080819,-0.03141890288042111,-1.1976055636163059,0.035679637846790846,10.96599323817975,11.004220466318195,983,-2.0214301977111666,0.11463642509563476,0.08926124316696078,18.341449049351965,26.916468454703278,0.057392996108949414,0.10700389105058365,0.05642023346303502,0.051070038910505836,0.5141050583657587,0.005350194552529183,0,2,7.896528220913042
3des_s062_openssl.bin,3DES,openssl,2048,Random,2056,7.904296552402932,267.67315175097275,130.33365758754863,5524.828361330224,-0.03714900587601011,-1.1926399159482926,-0.0426644844742506,10.964046766160287,11.004220466318195,1061,1.4976356329727105,0.12068525175922686,0.0929179294650549,17.606464369760886,26.64713129900499,0.06031128404669261,0.11186770428015565,0.05933852140077821,0.06566147859922179,0.5116731517509727,0.0029182879377431907,0,2,7.906840859859866
3des_s063_openssl.bin,3DES,openssl,1024,Random,1032,7.80699395626479,261.891472868217,125.1734496124031,5419.147240813352,-0.0298462925623667,-1.2069905176613516,-0.07318849524290402,9.98849011106355,10.008428622070578,541,1.4954052231391735,0.13356734887834876,0.07261625579533021,16.528873674295788,24.797900705084775,0.07364341085271318,0.13178294573643412,0.07461240310077519,0.05135658914728682,0.5339147286821705,0.0029069767441860465,0,2,7.779285349378889
3des_s064_openssl.bin,3DES,openssl,256,PKCS7,272,7.303185956939854,209.88235294117646,136.42279411764707,5311.545509839965,-0.17147463714312927,-1.0918636734805351,-0.03488905139462227,8.08214904135387,8.07681559705083,129,-0.8285642291525483,0.05302281287447043,0.058823529411764705,14.74662737818861,20.672828116635745,0.09558823529411764,0.18382352941176472,0.058823529411764705,0.07720588235294118,0.4963235294117647,0.003676470588235294,2,1,7.168171770102756
3des_s065_openssl.bin,3DES,openssl,4096,ANSI_X923,4112,7.953659634830364,258.6770428015564,127.69114785992218,5596.949843818605,0.020916129212220167,-1.2196961521967815,0.011584172164887047,11.94446120217328,12.00443606056418,2015,-1.3029094929802842,0.0837933841055013,0.07570693640703996,19.0994185157968,27.234646809068654,0.048638132295719845,0.09265564202334631,0.06444552529182879,0.06444552529182879,0.507295719844358,0.0026750972762645915,0,2,7.957600677553178
3des_s066_openssl.bin,3DES,openssl,1024,PKCS7,1040,7.797764731797098,272.9846153846154,126.71346153846154,5381.481357248521,0.06158820083043144,-1.1930199392026934,0.012829183362622253,10.013280227643385,10.019590728357882,509,-0.7351221758447053,0.07634397400492003,0.07749785261388417,19.777861592487636,26.941074616267443,0.07307692307692308,0.13173076923076923,0.052884615384615384,0.057692307692307696,0.49423076923076925,0.0019230769230769232,0,2,7.80532115884769
3des_s067_openssl.bin,3DES,openssl,1024,Zero,1032,7.785139680912646,278.7596899224806,128.14147286821705,5382.390838140736,0.02631274422664567,-1.1539588807255594,-0.03382398914828924,9.99236983948256,10.008428622070578,533,1.0026995317469676,0.1396582896566562,0.09881820762776715,18.80250842905946,25.348235397225185,0.0687984496124031,0.12790697674418605,0.06201550387596899,0.06589147286821706,0.5038759689922481,0.0029069767441860465,0,2,7.789158363589669
3des_s068_openssl.bin,3DES,openssl,512,Zero,520,7.576887070359176,269.66153846153844,133.3653846153846,5271.497263313609,-0.16374482226772605,-1.167231893358998,-0.06866405007739304,9.015737163810675,9.016808287686555,268,0.930839606951841,0.17689917112017242,0.05245454498840714,17.812729264872253,22.743387750960334,0.09230769230769231,0.16923076923076924,0.04807692307692308,0.05576923076923077,0.5076923076923077,0.0019230769230769232,3,2,7.5562642683232335
3des_s069_openssl.bin,3DES,openssl,256,ANSI_X923,272,7.218555258378626,247.52941176470588,126.04779411764706,5604.2219804282,-0.011295852173428426,-1.2460317523772935,-0.06956652613466402,8.08214904135387,8.07681559705083,140,0.36538967801874345,0.12082115239084547,0.11295802570395012,23.70307408833344,25.835203388103437,0.10661764705882353,0.1948529411764706,0.04779411764705882,0.0661764705882353,0.5698529411764706,0.007352941176470588,5,2,7.140924249861966
3des_s070_liboqs.bin,3DES,liboqs,4096,ISO10126,4112,7.9538791747257305,261.41634241245134,127.97689688715953,5507.647569359017,-0.0015073854303983125,-1.220866777689626,-0.0016140095221382782,11.936612828904856,12.004922678569045,2069,0.37506300590032565,0.07788971687853,0.08438374641826293,17.50269568387689,24.58609421494551,0.05082684824902724,0.0965466926070039,0.0610408560311284,0.05982490272373541,0.5026750972762646,0.0029182879377431907,0,2,7.955049555667039
3des_s071_liboqs.bin,3DES,liboqs,4096,PKCS7,4112,7.951825049712668,275.98443579766536,126.04255836575875,5461.766428085115,0.001110522899472496,-1.1942848402989688,0.01786207838692847,11.93241795843591,12.004922678569045,2023,-1.060500180092363,0.07752508002288658,0.07916070827953549,17.76769949588215,26.263511796200476,0.05155642023346303,0.09703307392996109,0.06930933852140078,0.05179961089494164,0.491488326848249,0.004377431906614786,0,2,7.951029771723218
3des_s072_liboqs.bin,3DES,liboqs,1024,Random,1032,7.804961917505156,271.3178294573643,131.93023255813952,5759.572651883901,-0.08727380060049611,-1.233503240705779,-0.005015415585083668,9.994309703692066,10.008428622070578,512,-0.19614167516872322,0.13979164953265671,0.06368866947734489,19.72876695493487,27.938817026587603,0.07461240310077519,0.13468992248062014,0.07170542635658915,0.07073643410852713,0.5116279069767442,0.0029069767441860465,0,2,7.7851295881464795
3des_s073_liboqs.bin,3DES,liboqs,4096,ISO10126,4112,7.951787251106876,272.8715953307393,127.05107003891051,5394.816457998986,0.02540736942757814,-1.1987131711627153,0.011980861978791673,11.939412579574846,12.004922678569045,2026,-0.9560858339109187,0.07633178991119445,0.07792581707261087,18.275754376445548,24.912261043794494,0.04961089494163424,0.09508754863813229,0.05763618677042802,0.06031128404669261,0.49319066147859925,0.004377431906614786,0,2,7.952711340740316
3des_s074_liboqs.bin,3DES,liboqs,512,ANSI_X923,528,7.572897194711966,263.27272727272725,124.26704545454545,5505.585883694904,0.01527354138364334,-1.193614996834722,0.024707120086264286,9.030273952396227,9.038918989292302,249,-1.368807774745442,0.0970170339004977,0.09247390617980078,20.709984878242302,29.239863938886593,0.08333333333333333,0.1590909090909091,0.08333333333333333,0.056818181818181816,0.4943181818181818,0.00946969696969697,1,2,7.56626756847924
3des_s075_liboqs.bin,3DES,liboqs,512,Random,520,7.587432798005697,251.93846153846155,128.85384615384615,5382.4363313609465,0.00913603365509855,-1.2220178078650197,0.023051432879859703,9.011883599263468,9.016808287686555,245,-1.4043298663068327,0.17689917112017242,0.09316300314860053,19.816943768668732,30.119789441102196,0.08461538461538462,0.15576923076923077,0.046153846153846156,0.05384615384615385,0.5192307692307693,0.0057692307692307696,1,3,7.561254808719733
3des_s076_liboqs.bin,3DES,liboqs,4096,PKCS7,4112,7.949304027159396,291.7976653696498,127.49732490272373,5509.054467552025,0.007573498628107142,-1.2038015637679154,-0.01923796260031097,11.936429202657674,12.004922678569045,2094,1.154895476402202,0.07934417397370594,0.08752701851519061,18.26283317698201,26.03238543307302,0.05398832684824903,0.09970817120622569,0.06639105058365759,0.05958171206225681,0.5051070038910506,0.0026750972762645915,0,2,7.946960741799345
3des_s077_liboqs.bin,3DES,liboqs,4096,ANSI_X923,4112,7.963780629737367,203.26848249027236,127.12305447470817,5481.16190039781,-0.0030315744561441255,-1.1992184164044477,-0.018959493761270815,11.944883322701985,12.00443606056418,2100,1.341853907682463,0.08647537467199984,0.09051107753736518,18.487588080756375,26.616543999979957,0.047665369649805445,0.0909533073929961,0.06833657587548637,0.05860894941634241,0.4990272373540856,0.004377431906614786,0,2,7.959096556624535
3des_s078_liboqs.bin,3DES,liboqs,2048,PKCS7,2064,7.91039850941387,249.92248062015503,125.41424418604652,5470.351173072157,0.022179634258088273,-1.1914440007182503,0.021093963184386708,10.983986715919368,11.009828617368107,1011,-0.9551971592733127,0.08542533659121779,0.08911041536113376,20.65132814207015,26.597323354111477,0.05862403100775194,0.10901162790697674,0.06831395348837209,0.05765503875968992,0.5150193798449613,0.0048449612403100775,0,2,7.915810895854075
3des_s079_liboqs.bin,3DES,liboqs,256,ANSI_X923,272,7.110525559903427,288.94117647058823,125.5404411764706,5732.1895409818335,0.025881397397067248,-1.251263797049867,-0.07430653373262279,8.08214904135387,8.07681559705083,148,1.3402781502274161,0.08700117328087671,0.08054743492723031,13.908163552687482,25.789299689635506,0.11397058823529412,0.20220588235294118,0.07352941176470588,0.07720588235294118,0.5404411764705882,0.0,6,2,7.294609639130395
chacha20_s080_openssl.bin,ChaCha20,openssl,1024,ISO10126,1040,7.833838308721407,225.23076923076923,130.11923076923077,5104.141553254438,-0.034333041038346494,-1.1243464829221577,-0.038959460374864585,10.007505444197763,10.019590728357882,528,0.45805000772001225,0.06549763986894769,0.06957712505817516,16.86687383785538,24.675708535237163,0.06826923076923076,0.12692307692307692,0.052884615384615384,0.05673076923076923,0.47115384615384615,0.0038461538461538464,0,2,7.825686568716208
chacha20_s081_openssl.bin,ChaCha20,openssl,256,ISO10126,272,7.2259081995550964,245.64705882352942,130.75367647058823,5587.237118836505,-0.07349874171642275,-1.2190076571266937,0.08274207967260482,8.08214904135387,8.07681559705083,127,-1.1141451299447171,0.07352941176470588,0.058823529411764705,17.42401400530582,29.80747792350159,0.10661764705882353,0.1948529411764706,0.0625,0.06985294117647059,0.5330882352941176,0.014705882352941176,5,2,7.20446403196113
chacha20_s082_openssl.bin,ChaCha20,openssl,4096,PKCS7,4112,7.957331056221013,240.8715953307393,125.95598249027238,5455.475445727319,0.030672373473131082,-1.2043736246208807,-0.033665930890567866,11.952731695970408,12.00443606056418,2116,1.8595075834834571,0.08844602572209898,0.08493178926207133,19.711072496733486,26.842888280202427,0.04839494163424125,0.09192607003891051,0.06395914396887159,0.05666342412451362,0.5041342412451362,0.005350194552529183,0,2,7.955877774277113
chacha20_s083_openssl.bin,ChaCha20,openssl,256,Zero,272,7.1946941370710045,262.5882352941176,135.09191176470588,5231.421699286332,-0.14701207160306506,-1.1266563333599553,-0.11567495644000741,8.074768967553133,8.07681559705083,144,1.0365619004902062,0.07498558108224684,0.07090919677200702,19.31679013893422,24.694089939959373,0.11764705882352941,0.20588235294117646,0.04044117647058824,0.0625,0.4742647058823529,0.0,6,1,7.239795052516841
chacha20_s084_openssl.bin,ChaCha20,openssl,256,Random,272,7.287969172059642,232.47058823529412,129.29779411764707,5725.598818663495,-0.08451876893558792,-1.2680620953402264,-0.013079881126254288,8.074768967553133,8.07681559705083,154,2.0693894639511305,0.07498558108224684,0.04223943122454433,22.370055005361664,28.10317804906791,0.10661764705882353,0.1948529411764706,0.07352941176470588,0.058823529411764705,0.5257352941176471,0.0,4,1,7.221272727761661
chacha20_s085_openssl.bin,ChaCha20,openssl,512,ISO10126,528,7.597175797563009,257.45454545454544,133.74810606060606,5224.487685806933,-0.09576867865157508,-1.115414056896067,-0.05623122826869821,9.030273952396227,9.038918989292302,263,-0.0424850336012164,0.0904374249165868,0.11235685249875253,17.383762266603323,25.101578601891415,0.08901515151515152,0.1590909090909091,0.054924242424242424,0.06628787878787878,0.4943181818181818,0.003787878787878788,1,2,7.595539080897446
chacha20_s086_openssl.bin,ChaCha20,openssl,2048,Random,2064,7.905484158299486,259.3488372093023,129.98643410852713,5409.914544648759,-0.008478806470343695,-1.1737797959841108,-0.007937208926965677,10.977566399633455,11.009828617368107,1027,-0.2546528715207341,0.07747091508258404,0.0859731512124761,17.115797337137653,26.40126562544878,0.05813953488372093,0.10755813953488372,0.05281007751937984,0.06831395348837209,0.5077519379844961,0.003391472868217054,0,2,7.89532447250817
chacha20_s087_openssl.bin,ChaCha20,openssl,512,ANSI_X923,528,7.627840179503383,240.96969696969697,128.4943181818182,5162.62875559573,-0.029911421735509,-1.0984613457739512,-0.018992488766583767,9.037864085223552,9.038918989292302,277,1.0509801256100548,0.05892556509887896,0.06615245907792795,18.930197009419288,26.64678856490971,0.08901515151515152,0.1590909090909091,0.06628787878787878,0.05303030303030303,0.5359848484848485,0.0,3,2,7.559651463321702
chacha20_s088_openssl.bin,ChaCha20,openssl,4096,Random,4112,7.947975854156556,299.14396887159535,125.99027237354086,5576.551461793517,0.026067652536355627,-1.2195579603454128,-0.006471624237082214,11.934850456611535,12.004922678569045,2073,0.5223510894019,0.07966039802788268,0.07729638336699973,18.58267336108771,26.047087761584113,0.05179961089494164,0.09922178988326848,0.0651750972762646,0.06031128404669261,0.5077821011673151,0.004377431906614786,0,2,7.954100183121661
chacha20_s089_openssl.bin,ChaCha20,openssl,2048,ISO10126,2064,7.908089433167415,246.2015503875969,126.18653100775194,5652.159489128883,0.015874726091222667,-1.2543063647861312,-0.045833549924624795,10.973322634484564,11.009828617368107,1066,1.4552539293386255,0.07471929321184884,0.08013981832610594,19.30377001654733,26.10462987390723,0.05329457364341085,0.10368217054263566,0.06734496124031007,0.059593023255813955,0.4956395348837209,0.003875968992248062,0,2,7.903503641347835
chacha20_s090_liboqs.bin,ChaCha20,liboqs,4096,ISO10126,4112,7.955419000445625,257.6809338521401,128.23103112840468,5446.566274423156,0.009719746433997116,-1.1877708022473108,-0.007609901091233844,11.933813078234866,12.00443606056418,2072,0.4718065827553324,0.08470986474910494,0.08560449459443724,18.409765019176312,26.72527640524554,0.05179961089494164,0.0963035019455253,0.0632295719844358,0.061284046692607,0.4990272373540856,0.004134241245136187,0,2,7.95349613588923
chacha20_s091_liboqs.bin,ChaCha20,liboqs,1024,Zero,1040,7.8234849908533475,236.55384615384617,126.27307692307693,5506.1658136094675,-0.01652905232745935,-1.1910646113146126,-0.004985416980456679,10.00365558856735,10.019590728357882,509,-0.7435176798028775,0.11507741561148778,0.09709158124126413,19.357416243121587,27.37138975410284,0.06826923076923076,0.12884615384615383,0.07019230769230769,0.05,0.49038461538461536,0.0057692307692307696,0,2,7.796246737788441
chacha20_s092_liboqs.bin,ChaCha20,liboqs,1024,Zero,1040,7.80183509521348,252.30769230769232,127.42596153846154,5409.144518306213,0.003397780594365494,-1.175696934460352,0.028323172577907348,10.007505444197763,10.019590728357882,510,-0.6825195695350286,0.08126193318063901,0.08213137116947163,19.42650688488594,27.07555621345112,0.0673076923076923,0.12692307692307692,0.06057692307692308,0.06346153846153846,0.510576923076923,0.004807692307692308,0,2,7.803113841140966
chacha20_s093_liboqs.bin,ChaCha20,liboqs,4096,Zero,4112,7.951794355336283,275.2373540856031,128.30593385214007,5521.828583466442,-0.016897018716116582,-1.1979864830890212,-0.007371868246695141,11.937705075315868,12.00443606056418,2026,-0.9651729148271297,0.08733773841580371,0.08270067324429875,18.47533756934016,27.11707053500237,0.05082684824902724,0.09703307392996109,0.06979571984435798,0.06006809338521401,0.5126459143968871,0.004377431906614786,0,2,7.952120091809256
chacha20_s094_liboqs.bin,ChaCha20,liboqs,256,ISO10126,272,7.265081074672941,228.7058823529412,123.5404411764706,5146.101305687716,0.06313564063794838,-1.1491676128952941,-0.06522316563623119,8.08214904135387,8.07681559705083,140,0.3974125938869194,0.08637750091522596,0.08854113660876688,14.85320234918893,26.569444950025247,0.10294117647058823,0.19117647058823528,0.051470588235294115,0.04411764705882353,0.46691176470588236,0.003676470588235294,3,2,7.20167846922252
chacha20_s095_liboqs.bin,ChaCha20,liboqs,512,PKCS7,528,7.63992973323494,229.33333333333334,130.17045454545453,5519.53155130854,-0.068525244405372,-1.1993345082020843,-0.027138934685807765,9.037864085223552,9.038918989292302,271,0.5714328742735602,0.08544109887349692,0.0857935731280767,16.99098240616833,24.918481074010366,0.08522727272727272,0.1534090909090909,0.0625,0.054924242424242424,0.48484848484848486,0.00946969696969697,1,2,7.58617311875566
chacha20_s096_liboqs.bin,ChaCha20,liboqs,1024,PKCS7,1040,7.803944754015085,261.66153846153844,127.25096153846154,5402.264902921597,0.0005558186468566737,-1.1684224124068856,0.01465419891150571,10.001730660752143,10.019590728357882,503,-1.1029063004436437,0.0983340251934001,0.0834712862085027,19.456088046064476,26.199271019630665,0.06923076923076923,0.12884615384615383,0.05673076923076923,0.06153846153846154,0.4855769230769231,0.0038461538461538464,1,2,7.80883024356528
chacha20_s097_liboqs.bin,ChaCha20,liboqs,4096,Random,4112,7.9599019735574865,222.1945525291829,127.02115758754864,5501.870904496566,0.01939019846014335,-1.2174886061069612,-0.00011916006335197967,11.939531826715607,12.004922678569045,2087,0.9373274600477146,0.08769358117062719,0.0734178066974391,19.758069645002305,26.449003792712443,0.04839494163424125,0.09216926070038911,0.061284046692607,0.05909533073929961,0.4910019455252918,0.0038910505836575876,0,2,7.954033121005188
chacha20_s098_liboqs.bin,ChaCha20,liboqs,512,Random,528,7.613567884744929,249.6969696969697,129.93939393939394,5329.86753902663,-0.01950514698055239,-1.1415375061567348,-0.0359466333644931,9.03406901880989,9.038918989292302,265,0.016181681302410184,0.08106414605694204,0.07186994682200862,18.931598395658742,25.018489776429284,0.08712121212121213,0.1571969696969697,0.06628787878787878,0.07007575757575757,0.5,0.001893939393939394,1,2,7.6446109394048625
chacha20_s099_liboqs.bin,ChaCha20,liboqs,512,PKCS7,528,7.628456207685426,228.36363636363637,128.64962121212122,5158.685946826216,-0.01648387698624888,-1.1016845405618791,-0.07783350309885707,9.037864085223552,9.038918989292302,268,0.26136457566070564,0.07556794448204547,0.07186994682200862,16.7675093595224,23.91681072141084,0.07954545454545454,0.14772727272727273,0.04924242424242424,0.054924242424242424,0.48295454545454547,0.001893939393939394,0,2,7.573240190947376
rsa_2048_s100_openssl.bin,RSA-2048,openssl,256,PKCS7,256,7.10661175579021,286.0,132.70703125,5471.136825561523,0.00911504510216624,-1.1723724740875578,0.06906701821933336,7.986510299603956,7.9886846867721655,127,-0.23506637567645616,0.06051536478449089,0.07287014885225637,15.507506982979193,24.824611523249935,0.125,0.21875,0.05859375,0.0859375,0.48828125,0.00390625,7,1,7.161737629046533
rsa_2048_s101_openssl.bin,RSA-2048,openssl,512,PKCS7,256,7.263404589725435,222.0,122.23828125,5662.603378295898,0.055306659916627324,-1.1340283395489916,-0.03380011081787974,7.994353436858858,7.9886846867721655,132,0.4572641295740593,0.05793905068043487,0.07287014885225637,13.860250795855876,22.519530572419765,0.109375,0.203125,0.10546875,0.046875,0.51171875,0.0078125,4,1,7.227495103440683
rsa_2048_s102_openssl.bin,RSA-2048,openssl,256,ANSI_X923,256,7.16911175579021,254.0,126.68359375,5528.817855834961,-0.035832730862464454,-1.2546780933289432,-0.10830088995120496,7.986510299603956,7.9886846867721655,148,2.384168900340161,0.07493486755176124,0.07287014885225637,18.19480722986193,23.639194321691907,0.109375,0.203125,0.06640625,0.046875,0.51171875,0.01171875,3,1,7.11971493302749
rsa_2048_s103_openssl.bin,RSA-2048,openssl,256,Random,256,7.167196814400862,268.0,122.96875,5380.6083984375,0.11735687320913475,-1.1873601456048175,0.08422879252262765,7.994353436858858,7.9886846867721655,117,-1.459385991787701,0.07493486755176124,0.08267972847076846,24.747129331626528,32.685229366642055,0.125,0.21875,0.0625,0.046875,0.515625,0.0078125,5,2,7.119068670139724
rsa_2048_s104_openssl.bin,RSA-2048,openssl,512,ANSI_X923,256,7.089071814400862,288.0,127.07421875,5173.756210327148,0.14132112755567747,-1.1547146934647206,-0.0856323040093219,7.986510299603956,7.9886846867721655,134,0.7285415759318701,0.09512476927893207,0.11088921566264229,14.731105793703113,23.955501948579546,0.125,0.21875,0.05078125,0.06640625,0.44921875,0.00390625,7,1,7.1667737565569025
rsa_2048_s105_openssl.bin,RSA-2048,openssl,2048,ISO10126,256,7.175399413893479,248.0,126.3984375,4891.599060058594,0.025864598483482635,-1.035076808242936,-0.05527544502761587,7.986510299603956,7.9886846867721655,142,1.637905293935966,0.112332905918429,0.06051536478449089,14.634893738804315,22.369967955019376,0.10546875,0.19921875,0.05859375,0.0390625,0.5234375,0.0,3,1,7.206534405527167
rsa_2048_s106_openssl.bin,RSA-2048,openssl,4096,ISO10126,256,7.157859472504131,258.0,129.6484375,5102.798278808594,-0.037715462494244734,-1.0921267011584685,-0.02371832856768628,7.994353436858858,7.9886846867721655,122,-0.8683933028817704,0.07493486755176124,0.07287014885225637,16.361469765002585,21.242816743162706,0.11328125,0.20703125,0.05078125,0.0546875,0.515625,0.0,5,2,7.286241966151844
rsa_2048_s107_openssl.bin,RSA-2048,openssl,4096,Random,256,7.191905517366848,242.0,128.609375,5005.394287109375,-0.046174442227931024,-1.0713346353227422,-0.050087417895585795,7.986510299603956,7.9886846867721655,132,0.4008135390858885,0.06051536478449089,0.09077304717673633,11.799482327760188,18.84822578478874,0.09765625,0.19140625,0.05859375,0.05078125,0.515625,0.00390625,1,1,7.0964238171561265
rsa_2048_s108_openssl.bin,RSA-2048,openssl,2048,ISO10126,256,7.210241931622167,244.0,119.09765625,4992.580307006836,0.1307864094811971,-1.075566094176401,0.12423401079524922,7.994353436858858,7.9886846867721655,109,-2.4043466046514954,0.07287014885225637,0.09077304717673633,17.27294059877214,27.735263795177538,0.1171875,0.2109375,0.06640625,0.04296875,0.54296875,0.00390625,5,2,7.128341328871489
rsa_2048_s109_openssl.bin,RSA-2048,openssl,2048,Zero,256,7.167033361354118,278.0,130.94921875,5637.563827514648,-0.11626447742561123,-1.220023132767758,0.04179022796421479,7.986510299603956,7.9886846867721655,124,-0.5923103061312583,0.08423536508124162,0.08267972847076846,14.53899690591732,23.391410085668166,0.12890625,0.22265625,0.078125,0.0625,0.50390625,0.00390625,6,2,7.213186317198547
rsa_2048_s110_liboqs.bin,RSA-2048,liboqs,512,PKCS7,256,7.172213269538145,258.0,128.34765625,5652.945541381836,-0.043143976750838815,-1.2631518989672315,0.11245178606062531,7.978667162349054,7.9886846867721655,110,-2.3663348484763254,0.07493486755176124,0.06051536478449089,17.90693127998795,26.610961938420903,0.125,0.21875,0.05859375,0.05078125,0.51171875,0.0,7,2,7.217184552526602
rsa_2048_s111_liboqs.bin,RSA-2048,liboqs,256,Zero,256,7.190143310420109,242.0,125.0703125,5499.245056152344,0.07810731708217977,-1.1920001720203317,-0.023205788711831682,7.986510299603956,7.9886846867721655,129,0.0039148914619707076,0.07614683081882002,0.06051536478449089,15.329659947992772,23.141103715085496,0.109375,0.203125,0.05859375,0.078125,0.453125,0.0,4,1,7.1809292093978305
rsa_2048_s112_liboqs.bin,RSA-2048,liboqs,1024,Zero,256,7.14479315231684,262.0,129.59375,5574.0615234375,-0.051344149695863574,-1.2571079551833084,0.0320469796012116,7.986510299603956,7.9886846867721655,127,-0.2418186536773363,0.062009796353076345,0.07287014885225637,12.724814279096572,29.7303145217554,0.1171875,0.2109375,0.05859375,0.0625,0.4921875,0.0,5,1,7.024559393786351
rsa_2048_s113_liboqs.bin,RSA-2048,liboqs,2048,Zero,256,7.137370751809457,266.0,127.46484375,5898.358139038086,-0.028172166527007197,-1.249818217892492,0.009182033205077348,7.994353436858858,7.9886846867721655,130,0.13412613584532418,0.05412658773652741,0.06051536478449089,16.17698392655321,29.18731989998972,0.1171875,0.2109375,0.08203125,0.078125,0.49609375,0.0078125,6,1,7.096577150557333
rsa_2048_s114_liboqs.bin,RSA-2048,liboqs,256,PKCS7,256,7.139285693198805,268.0,123.08203125,5784.739364624023,0.04723331688774666,-1.234304445856324,0.04338008574053247,7.994353436858858,7.9886846867721655,130,0.1608259771614675,0.06051536478449089,0.06051536478449089,22.332030566730793,30.9211069159122,0.1171875,0.2109375,0.078125,0.05859375,0.52734375,0.01171875,6,1,7.193655140761896
rsa_2048_s115_liboqs.bin,RSA-2048,liboqs,256,Zero,256,7.12391433212955,272.0,125.7265625,4981.245544433594,0.029509822273667705,-1.046239339242696,-0.09260841143073188,7.994353436858858,7.9886846867721655,134,0.750187685994173,0.08804240366863003,0.08699631816921909,22.400734535162986,26.64561330681082,0.125,0.21875,0.0703125,0.0390625,0.5390625,0.0,6,2,7.1690878368148745
rsa_2048_s116_liboqs.bin,RSA-2048,liboqs,1024,PKCS7,256,7.111475476484884,286.0,123.8828125,5730.947204589844,0.0733377524620801,-1.2122603750927767,-0.04688055452595721,7.978667162349054,7.9886846867721655,136,1.052988651358959,0.08838834764831845,0.07287014885225637,24.094113516631893,31.526184824520772,0.125,0.21875,0.078125,0.0625,0.4921875,0.01171875,5,1,7.212301758417438
rsa_2048_s117_liboqs.bin,RSA-2048,liboqs,512,ISO10126,256,7.113644056804977,296.0,129.92578125,5347.685897827148,-0.11385145532186443,-1.179460327916308,0.10399035834417726,7.986510299603956,7.9886846867721655,121,-0.8453570863022628,0.07493486755176124,0.08267972847076846,11.612922547437119,22.429552461170474,0.140625,0.234375,0.0625,0.0625,0.51171875,0.0,7,1,7.142989711198978
rsa_2048_s118_liboqs.bin,RSA-2048,liboqs,512,Random,256,7.19422683212955,246.0,123.94921875,5415.431015014648,0.029449890906693,-1.1679470211296936,0.07756144803619335,7.994353436858858,7.9886846867721655,129,0.048090056218962576,0.06051536478449089,0.08267972847076846,23.353591662317672,29.130110525595306,0.1171875,0.2109375,0.078125,0.0546875,0.45703125,0.00390625,4,2,7.109303081921398
rsa_2048_s119_liboqs.bin,RSA-2048,liboqs,2048,ISO10126,256,7.252643310420109,222.0,127.00390625,6131.292953491211,0.09797837594985499,-1.3000585091297705,0.06878519350491438,7.994353436858858,7.9886846867721655,125,-0.5009832851188789,0.04133986423538423,0.04349815908460954,19.122248432959864,23.943852868950746,0.10546875,0.19921875,0.0625,0.09765625,0.48046875,0.00390625,3,2,7.19004853472839
ml_kem_768_s120_openssl.bin,ML-KEM-768,openssl,2048,ISO10126,1088,7.814938785867921,268.70588235294116,127.93382352941177,5380.519517733564,0.008676668186311194,-1.246002842110042,-0.018949379142519505,10.071416813803758,10.084808387804364,576,1.8806341673725162,0.07798971851322216,0.07090919677200702,20.924380992981522,27.24307175980775,0.06985294117647059,0.1323529411764706,0.05238970588235294,0.04779411764705882,0.5202205882352942,0.0027573529411764708,0,2,7.841025480064398
ml_kem_768_s121_openssl.bin,ML-KEM-768,openssl,1024,Zero,1088,7.808612691736558,263.05882352941177,127.07628676470588,5349.81311415306,0.0006927661076163615,-1.219614662676731,-0.00043472034667774433,10.071416813803758,10.084808387804364,543,-0.10787498606136528,0.07033502378569483,0.06816358903580573,18.15359004506777,25.88214847259539,0.06341911764705882,0.1213235294117647,0.05514705882352941,0.04136029411764706,0.4990808823529412,0.0027573529411764708,0,2,7.807425641859916
ml_kem_768_s122_openssl.bin,ML-KEM-768,openssl,512,PKCS7,1088,7.846685274541647,221.1764705882353,129.2545955882353,5375.564776674687,-0.04299956936637323,-1.2400994028857288,-0.06439722167663073,10.078776519415534,10.084808387804364,591,2.8296738681317217,0.09560525842882288,0.07090919677200702,17.112262854511446,23.968487124144374,0.06433823529411764,0.11948529411764706,0.05238970588235294,0.04871323529411765,0.4898897058823529,0.003676470588235294,0,2,7.806242707352755
